"pub_date","advances_sqkm","cot_sqkm","infils_sqkm","claims_sqkm","ua_cos_sqkm","flet_sqkm","presence_sqkm","claims_flet_sqkm","claims_presence_sqkm","ua_cos_claims_sqkm","flet_delta","flet_7day_avg","presence_delta","presence_7day_avg"
"2026-01-09","3384.94","113262.13","84.35","1682.60","70470.22","116647.05","116731.40","118329.64","118413.99","72152.82","6.05","5.5986","9.32","7.4686"
"2026-01-10","3384.89","113262.13","86.78","1749.22","70437.95","116647.00","116733.79","118396.22","118483.00","72187.16","-0.05","5.4686","2.39","7.4471"
"2026-01-11","3387.02","113262.13","89.83","1747.76","70437.79","116649.13","116738.96","118396.88","118486.71","72185.54","2.13","5.7171","5.17","8.2714"
"2026-01-12","3387.02","113262.13","89.83","1776.24","70431.92","116649.13","116738.96","118425.36","118515.19","72208.15","0.00","6.0786","0.00","8.5829"
"2026-01-13","3395.45","113262.13","83.90","1722.92","70483.30","116657.57","116741.47","118380.48","118464.37","72206.21","8.44","4.9986","2.51","6.6671"
"2026-01-14","3395.45","113262.13","87.00","1745.90","70473.82","116657.57","116744.57","118403.46","118490.46","72219.72","0.00","4.4229","3.10","6.6386"
"2026-01-15","3395.62","113262.13","90.92","1754.99","70468.25","116657.74","116748.65","118412.72","118503.63","72223.23","0.17","2.3914","4.08","3.7957"
"2026-01-16","3426.21","113262.13","86.63","1710.90","70486.16","116688.32","116774.94","118399.21","118485.83","72197.06","30.58","5.8957","26.29","6.2200"
"2026-01-17","3425.67","113262.13","86.78","1722.54","70477.01","116687.78","116774.57","118410.32","118497.10","72199.54","-0.54","5.8257","-0.37","5.8257"
"2026-01-18","3426.77","113262.13","89.09","1754.87","70471.97","116688.88","116777.97","118443.74","118532.83","72226.80","1.10","5.6786","3.40","5.5729"
"2026-01-19","3481.60","113262.13","92.15","1706.45","70462.24","116743.72","116835.86","118450.16","118542.30","72168.69","54.84","13.5129","57.89","13.8429"
"2026-01-20","3488.86","113262.13","91.65","1714.22","70452.57","116750.97","116842.63","118465.19","118556.84","72166.79","7.25","13.3429","6.77","14.4514"
"2026-01-21","3489.54","113262.13","91.99","1720.47","70448.58","116751.66","116843.64","118472.12","118564.11","72169.04","0.69","13.4414","1.01","14.1529"
"2026-01-22","3490.11","113262.13","92.13","1731.46","70437.55","116752.23","116844.36","118483.68","118575.81","72169.01","0.57","13.4986","0.72","13.6729"
"2026-01-23","3511.28","113262.13","92.35","1762.69","70396.63","116773.39","116865.74","118536.07","118628.42","72159.32","21.16","12.1529","21.38","12.9714"
"2026-01-24","3511.99","113262.13","92.84","1769.19","70396.63","116774.10","116866.94","118543.28","118636.12","72164.78","0.71","12.3314","1.20","13.1957"
"2026-01-25","3514.01","113262.13","95.84","1763.35","70394.05","116776.13","116871.96","118539.47","118635.31","72157.40","2.03","12.4643","5.02","13.4271"
"2026-01-26","3597.20","113264.53","86.15","1682.58","70396.06","116861.72","116947.87","118544.30","118630.45","72078.63","85.59","16.8571","75.91","16.0014"
"2026-01-27","3570.67","113262.13","95.17","1710.27","70383.41","116832.79","116927.96","118543.04","118638.21","72093.66","-28.93","11.6886","-19.91","12.1900"
"2026-01-28","3603.24","113262.13","97.12","1706.99","70380.49","116865.35","116962.47","118572.33","118669.45","72087.46","32.56","16.2414","34.51","16.9757"
"2026-01-29","3603.89","113262.13","97.20","1717.19","70369.65","116866.00","116963.20","118583.18","118680.38","72086.83","0.65","16.2529","0.73","16.9771"
"2026-01-30","3644.07","113262.13","110.58","1690.31","70366.61","116906.18","117016.76","118596.48","118707.05","72056.91","40.18","18.9700","53.56","21.5743"
"2026-01-31","3653.25","113262.13","115.69","1703.03","70330.47","116915.36","117031.06","118618.38","118734.07","72033.48","9.18","20.1800","14.30","23.4457"
"2026-02-01","3653.11","113262.13","116.03","1708.34","70326.27","116915.22","117031.25","118623.56","118739.58","72034.60","-0.14","19.8700","0.19","22.7557"
"2026-02-02","3661.09","113262.13","117.64","1742.57","70298.46","116923.20","117040.84","118665.77","118783.40","72041.02","7.98","8.7829","9.59","13.2814"
"2026-02-03","3677.05","113262.13","118.97","1755.24","70276.39","116939.16","117058.13","118694.39","118813.35","72031.62","15.96","15.1957","17.29","18.5957"
"2026-02-04","3762.01","113262.13","108.06","1714.67","70257.99","117024.13","117132.19","118738.78","118846.83","71972.65","84.97","22.6829","74.06","24.2457"
"2026-02-05","3762.25","113262.13","108.02","1742.81","70235.42","117024.36","117132.39","118767.16","118875.17","71978.22","0.23","22.6229","0.20","24.1700"
"2026-02-06","3778.04","113262.13","105.13","1753.42","70225.79","117040.15","117145.28","118793.55","118898.67","71979.20","15.79","19.1386","12.89","18.3600"
"2026-02-07","3781.94","113262.13","105.26","1746.42","70231.04","117044.05","117149.31","118790.45","118895.70","71977.45","3.90","18.3843","4.03","16.8929"
"2026-02-08","3781.77","113262.13","105.22","1748.78","70226.32","117043.88","117149.10","118792.65","118897.86","71975.10","-0.17","18.3800","-0.21","16.8357"
"2026-02-09","3855.50","113262.13","99.73","1712.63","70223.29","117117.61","117217.34","118830.24","118929.96","71935.91","73.73","27.7729","68.24","25.2143"
"2026-02-10","3867.59","113262.13","98.71","1700.82","70222.79","117129.70","117228.41","118830.51","118929.21","71923.60","12.09","27.2200","11.07","24.3257"
"2026-02-11","3869.14","113262.13","119.85","1662.87","70233.37","117131.25","117251.10","118794.11","118913.96","71896.23","1.55","15.3029","22.69","16.9871"
"2026-02-12","3836.17","113262.13","151.85","1645.31","70235.12","117098.28","117250.12","118743.58","118895.42","71880.43","-32.97","10.5600","-0.98","16.8186"
"2026-02-13","3852.43","113262.13","138.60","1619.28","70243.55","117114.54","117253.15","118733.82","118872.41","71862.82","16.26","10.6271","3.03","15.4100"
"2026-02-14","3856.49","113262.13","135.01","1572.82","70250.97","117118.60","117253.62","118691.42","118826.42","71823.79","4.06","10.6500","0.47","14.9014"
"2026-02-15","3864.90","113192.38","131.12","1571.89","70325.49","117057.27","117188.38","118629.15","118760.26","71897.37","-61.33","1.9129","-65.24","5.6114"
"2026-02-16","3885.37","113192.38","132.84","1570.70","70314.58","117077.74","117210.58","118648.44","118781.27","71885.27","20.47","-5.6957","22.20","-0.9657"
"2026-02-17","3885.47","113192.38","133.79","1616.42","70285.20","117077.84","117211.63","118694.26","118828.04","71901.61","0.10","-7.4086","1.05","-2.3971"
"2026-02-18","3888.62","113192.38","134.19","1608.30","70280.09","117080.99","117215.19","118689.28","118823.47","71888.36","3.15","-7.1800","3.56","-5.1300"
"2026-02-19","3888.77","113192.38","134.19","1614.89","70273.35","117081.14","117215.33","118696.03","118830.21","71888.22","0.15","-2.4486","0.14","-4.9700"
"2026-02-20","3889.23","113192.38","137.76","1612.71","70276.43","117081.60","117219.36","118694.30","118832.05","71889.11","0.46","-4.7057","4.03","-4.8271"
"2026-02-21","3835.23","113192.38","138.85","1597.97","70330.96","117027.60","117166.44","118625.56","118764.40","71928.91","-54.00","-13.0000","-52.92","-12.4543"
"2026-02-22","3855.77","113192.38","138.45","1584.88","70330.91","117048.14","117186.58","118633.01","118771.44","71915.77","20.54","-1.3043","20.14","-0.2571"
"2026-02-23","3804.84","113192.38","125.67","1553.17","70405.95","116997.21","117122.88","118550.37","118676.03","71959.10","-50.93","-11.5043","-63.70","-12.5286"
"2026-02-24","3801.42","113192.38","130.00","1601.54","70404.92","116993.79","117123.79","118595.32","118725.32","72006.45","-3.42","-12.0071","0.91","-12.5486"
"2026-02-25","3822.85","113192.38","121.12","1591.97","70425.00","117015.21","117136.34","118607.18","118728.30","72016.94","21.42","-9.3971","12.55","-11.2643"
"2026-02-26","3831.78","113192.38","134.99","1631.29","70402.56","117024.15","117159.14","118655.43","118790.42","72033.82","8.94","-8.1414","22.80","-8.0271"
"2026-02-27","3815.23","113192.38","136.02","1617.90","70431.30","117007.60","117143.62","118625.48","118761.50","72049.17","-16.55","-10.5714","-15.52","-10.8200"
"2026-02-28","3845.73","113192.38","118.92","1587.33","70432.19","117038.10","117157.01","118625.42","118744.33","72019.49","30.50","1.5000","13.39","-1.3471"
"2026-03-01","3846.02","113192.38","118.26","1592.79","70432.50","117038.39","117156.65","118631.17","118749.42","72025.25","0.29","-1.3929","-0.36","-4.2757"
"2026-03-02","3867.29","113192.38","124.29","1588.43","70419.95","117059.66","117183.95","118648.08","118772.37","72008.35","21.27","8.9214","27.30","8.7243"
"2026-03-03","3867.63","113192.38","137.76","1598.75","70415.29","117060.00","117197.75","118658.74","118796.49","72014.01","0.34","9.4586","13.80","10.5657"
"2026-03-04","3870.19","113192.38","133.85","1579.71","70419.69","117062.56","117196.41","118642.26","118776.11","71998.85","2.56","6.7643","-1.34","8.5814"
"2026-03-05","3869.59","113192.38","136.37","1583.16","70416.65","117061.96","117198.34","118645.11","118781.48","71999.26","-0.60","5.4014","1.93","5.6000"
"2026-03-06","4016.16","113017.48","139.91","1583.79","70434.09","117033.62","117173.53","118617.40","118757.31","72017.34","-28.34","3.7171","-24.81","4.2729"
"2026-03-07","4016.16","113017.48","141.36","1596.07","70419.76","117033.62","117174.98","118629.68","118771.04","72015.29","0.00","-0.6400","1.45","2.5671"
"2026-03-08","4016.16","113017.48","161.22","1590.19","70411.59","117033.62","117194.84","118623.80","118785.01","72001.72","0.00","-0.6814","19.86","5.4557"
"2026-03-09","4016.14","113017.48","158.65","1578.42","70416.83","117033.60","117192.25","118612.02","118770.66","71995.20","-0.02","-3.7229","-2.59","1.1857"
"2026-03-10","3966.43","113017.48","174.31","1579.06","70452.21","116983.89","117158.21","118562.94","118737.25","72031.22","-49.71","-10.8729","-34.04","-5.6486"
"2026-03-11","3963.02","113017.48","176.44","1576.89","70455.12","116980.48","117156.92","118557.36","118733.80","72031.95","-3.41","-11.7257","-1.29","-5.6414"
"2026-03-12","3988.13","113010.81","180.89","1539.37","70461.56","116998.92","117179.80","118538.28","118719.17","72000.87","18.44","-9.0057","22.88","-2.6486"
"2026-03-13","3988.13","113010.81","180.84","1541.73","70459.10","116998.92","117179.76","118540.64","118721.48","72000.78","0.00","-4.9571","-0.04","0.8900"
"2026-03-14","3988.13","113010.81","180.91","1541.54","70459.27","116998.92","117179.82","118540.45","118721.35","72000.75","0.00","-4.9571","0.06","0.6914"
"2026-03-15","3987.65","113010.81","194.06","1541.12","70461.13","116998.44","117192.50","118539.56","118733.61","72002.20","-0.48","-5.0257","12.68","-0.3343"
"2026-03-16","3988.25","113010.81","193.93","1542.90","70470.21","116999.04","117192.97","118541.90","118735.83","72013.05","0.60","-4.9371","0.47","0.1029"
"2026-03-17","3978.57","113010.81","187.75","1538.06","70489.38","116989.36","117177.11","118527.38","118715.13","72027.39","-9.68","0.7814","-15.86","2.7000"
"2026-03-18","3979.95","113010.81","187.93","1572.47","70479.20","116990.74","117178.67","118563.18","118751.10","72051.61","1.38","1.4657","1.56","3.1071"
"2026-03-19","3979.95","113010.81","188.74","1580.40","70476.41","116990.74","117179.48","118571.11","118759.84","72056.76","0.00","-1.1686","0.81","-0.0457"
"2026-03-20","3991.97","112995.65","187.57","1570.35","70481.12","116987.61","117175.18","118557.92","118745.48","72051.42","-3.13","-1.6157","-4.30","-0.6543"
"2026-03-21","3996.51","112995.65","181.43","1572.23","70481.87","116992.14","117173.57","118564.34","118745.76","72054.05","4.53","-0.9686","-1.61","-0.8929"
"2026-03-22","3996.51","112995.65","181.39","1572.93","70481.91","116992.14","117173.53","118565.04","118746.42","72054.79","0.00","-0.9000","-0.04","-2.7100"
"2026-03-23","3996.36","112995.65","181.41","1585.78","70482.10","116991.99","117173.39","118577.73","118759.13","72067.83","-0.15","-1.0071","-0.14","-2.7971"
"2026-03-24","3988.30","112995.65","181.34","1567.99","70489.07","116983.93","117165.27","118551.89","118733.22","72057.01","-8.06","-0.7757","-8.12","-1.6914"
"2026-03-25","3987.76","112995.65","182.01","1580.32","70480.92","116983.39","117165.40","118563.68","118745.68","72061.19","-0.54","-1.0500","0.13","-1.8957"
"2026-03-26","4000.70","112995.65","139.51","1534.50","70484.31","116996.34","117135.85","118530.80","118670.31","72018.75","12.95","0.8000","-29.55","-6.2329"
"2026-03-27","4052.60","112995.65","141.48","1534.28","70480.77","117048.23","117189.71","118582.47","118723.94","72015.00","51.89","8.6600","53.86","2.0757"
"2026-03-28","4065.55","112995.65","128.02","1537.25","70479.03","117061.18","117189.20","118598.39","118726.41","72016.23","12.95","9.8629","-0.51","2.2329"
"2026-03-29","4068.50","112995.65","126.14","1548.33","70460.33","117064.13","117190.27","118612.43","118738.56","72008.61","2.95","10.2843","1.07","2.3914"
"2026-03-30","4066.68","112995.65","127.48","1551.76","70458.22","117062.31","117189.78","118614.03","118741.50","72009.93","-1.82","10.0457","-0.49","2.3414"
"2026-03-31","4065.50","112995.65","128.78","1564.05","70444.29","117061.13","117189.91","118625.14","118753.92","72008.29","-1.18","11.0286","0.13","3.5200"
"2026-04-01","4062.49","112995.65","150.49","1550.94","70442.56","117058.12","117208.61","118609.02","118759.51","71993.46","-3.01","10.6757","18.70","6.1729"
"2026-04-02","4059.98","112995.65","149.86","1550.39","70446.01","117055.61","117205.48","118605.97","118755.83","71996.36","-2.51","8.4671","-3.13","9.9471"
"2026-04-03","4059.98","112995.65","148.23","1548.30","70446.22","117055.61","117203.84","118603.88","118752.10","71994.47","0.00","1.0543","-1.64","2.0186"
"2026-04-04","4059.94","112995.65","148.27","1546.21","70446.58","117055.57","117203.84","118601.75","118750.01","71992.75","-0.04","-0.8014","0.00","2.0914"
"2026-04-05","4059.91","112995.65","148.79","1546.21","70446.61","117055.54","117204.33","118601.71","118750.50","71992.78","-0.03","-1.2271","0.49","2.0086"
"2026-04-06","4031.48","112995.65","181.43","1517.91","70474.11","117027.11","117208.54","118544.99","118726.42","71991.97","-28.43","-5.0286","4.21","2.6800"
"2026-04-07","4030.28","112995.65","182.49","1529.07","70474.29","117025.91","117208.40","118554.95","118737.44","72003.32","-1.20","-5.0314","-0.14","2.6414"
"2026-04-08","4029.86","112995.65","184.52","1525.83","70474.01","117025.49","117210.00","118551.28","118735.79","71999.78","-0.42","-4.6614","1.60","0.1986"
"2026-04-09","4029.86","112995.65","184.17","1509.99","70490.19","117025.49","117209.66","118535.45","118719.61","72000.13","0.00","-4.3029","-0.34","0.5971"
"2026-04-10","3999.17","112995.65","203.95","1509.68","70500.89","116994.80","117198.75","118504.45","118708.40","72010.52","-30.69","-8.6871","-10.91","-0.7271"
"2026-04-11","3997.64","112995.65","204.76","1516.05","70502.58","116993.27","117198.03","118509.28","118714.04","72018.58","-1.53","-8.9000","-0.72","-0.8300"
"2026-04-12","3998.09","112995.65","205.17","1515.67","70503.16","116993.72","117198.90","118509.36","118714.53","72018.77","0.45","-8.8314","0.87","-0.7757"
"2026-04-13","3997.27","112995.65","207.94","1524.32","70490.89","116992.91","117200.85","118517.19","118725.13","72015.16","-0.81","-4.8857","1.95","-1.0986"
"2026-04-14","3997.27","112995.65","208.84","1540.05","70475.13","116992.91","117201.74","118532.92","118741.76","72015.13","0.00","-4.7143","0.89","-0.9514"
"2026-04-15","3996.39","112995.65","209.04","1572.14","70443.63","116992.02","117201.06","118564.13","118773.17","72015.74","-0.89","-4.7814","-0.68","-1.2771"
